Step TotEng v_varAveEnergy v_energySTD Temp v_varAveTemp v_tempSTD Volume v_varAveVolume v_volumeSTD Press v_varAvePress v_pressSTD c_MSD[4] 
 4945000   -6293.5235   -6287.7158    33.467793     1985.772    1999.9249    36.265818    28124.879    28154.919    193.10853    2162.5544     12.34662    4684.2792    154.23506 
 4950000   -6276.1591   -6287.7148    33.452959    2013.9375    1999.9236     36.26471    28087.983    28154.928    193.02306    5065.7347    12.557545    4683.0343    154.01485 
 4955000   -6262.6235   -6287.7138    33.438857    2054.4882    1999.9237    36.268409    28189.566    28154.932    192.93055    1634.0508    13.118109    4681.4382    154.40935 
 4960000   -6276.6595   -6287.6936    33.429718    2012.6964    1999.9272    36.267866    28217.065    28155.048     192.8735    1078.9213    12.875813     4679.491    154.68929 
 4965000   -6281.7769   -6287.6783    33.418319    1994.7959    1999.9287    36.266749    28129.015    28155.151    192.80867    3001.9581    12.245609     4677.428    154.72324 
 4970000   -6248.7031   -6287.6602    33.408737    2031.9059    1999.9318    36.266369    28104.375     28155.24     192.7664    8556.9952    12.324417     4677.443    154.71141 
 4975000   -6295.7432   -6287.6484    33.396621    1955.1155    1999.9279    36.266911    27981.891    28155.292    192.71357    8214.5109    12.465448    4677.6731    154.39215 
 4980000   -6280.8274   -6287.6417    33.382563    1960.0249    1999.9272    36.269349    27964.465    28155.312    192.68135    11469.056    12.840034    4679.7346    154.60062 
 4985000   -6291.5472   -6287.6298    33.370202    1958.9119    1999.9317    36.273226    27996.524    28155.347    192.65725    7814.8806    13.308413    4682.3564    154.94496 
 4990000   -6308.3941     -6287.63    33.355248     1953.155    1999.9333    36.267512     27958.92    28155.328    192.62788    6710.9121    13.721247    4684.1983    154.89241 
 4995000   -6296.8149   -6287.6253    33.341871    1985.3731    1999.9398    36.269481    28104.436     28155.37    192.56577    1764.3733    12.970984    4683.4345    155.89189 
 5000000   -6320.3253   -6287.6246    33.327519    1917.2177    1999.9424    36.271192    27964.005    28155.386    192.49448    5357.8312    12.813049    4682.4442    155.69155 
 5005000   -6288.4516   -6287.6347     33.31497    2029.2459     1999.937    36.273188    27977.534    28155.365    192.43036    7405.6168    12.185879    4681.4027    155.90764 
 5010000   -6301.2158   -6287.6391    33.301463    1999.6447    1999.9408    36.276319    27989.692    28155.368    192.39527    5788.6734    11.880708    4682.1835    156.24836 
 5015000   -6281.6296   -6287.6432    33.288064    1961.9172     1999.939    36.275955    28095.377     28155.35    192.35467    6305.0428    12.467797    4682.9328    156.94641 
 5020000   -6293.8447   -6287.6416     33.27334    1964.8685    1999.9311    36.280151    28065.822    28155.376    192.27813    5415.6234    12.746719    4682.0797    157.04736 
 5025000   -6282.4047   -6287.6216    33.265463    1966.9661     1999.934    36.279494    28117.075    28155.479    192.25149    4678.4084    12.613339    4681.9717    157.33249 
 5030000   -6284.9732    -6287.602    33.256961    1990.0752    1999.9427    36.281004    28056.418    28155.566    192.21604    5657.2693    12.826037    4682.4234    157.16921 
 5035000   -6245.7449   -6287.5872    33.246852    2077.9712    1999.9369    36.282677    28043.064    28155.635     192.1688     9481.501    12.753234     4682.197    157.32427 
 5040000   -6275.1163   -6287.5686    33.237195    1986.8709     1999.939    36.279761    28094.634    28155.699    192.12079    5583.6619    13.247451    4682.8639    157.86046 
 5045000   -6297.1774   -6287.5669    33.223774    1974.5941    1999.9337    36.280457    28120.695    28155.722    192.03344   -5.6880983    12.659849     4681.342    158.08798 
 5050000   -6290.5313   -6287.5571    33.210945    1957.1935    1999.9245    36.278978    28197.996    28155.777    191.95943   -182.89682    12.271221    4679.4868    158.71194 
 5055000   -6274.1805   -6287.5491    33.197289    1994.4256    1999.9284    36.275815    28253.221    28155.821      191.895   -1460.1971    11.872972    4678.5494    158.94238 
 5060000   -6250.0964   -6287.5342    33.185865    2062.7188     1999.929    36.275074    28212.408    28155.893     191.8442    3015.3478    11.767354    4678.4046    159.08254 
 5065000   -6223.3579   -6287.5102    33.182817    2095.8125    1999.9376    36.272626    28308.138    28156.012    191.86227    2314.7393    11.305709     4679.405    159.75176 
 5070000   -6258.8702   -6287.4872    33.178138    1949.8181    1999.9412    36.276013     28406.42    28156.104    191.86055   -3953.3988    11.738201    4679.9842    160.67987 
 5075000   -6264.7863    -6287.464    33.172671    2021.3951    1999.9432    36.275396    28295.152    28156.209    191.82282   -1391.6376    11.597483    4679.9885    160.51045 
 5080000   -6274.8851   -6287.4518    33.160518    1990.3326    1999.9394    36.278276    28242.213    28156.264    191.76468   -340.01394    11.835501    4679.6355    160.28886 
 5085000   -6293.7524   -6287.4417     33.14849    1990.4928    1999.9344    36.277942    28197.512    28156.323    191.70119   -3216.6188    11.246867    4679.3418    160.12011 
 5090000   -6262.6276    -6287.435    33.137027    2023.0912     1999.941    36.275291    28359.952    28156.317    191.73868   -6049.2651    11.678245    4682.1125    160.79617 
 5095000   -6269.7057   -6287.4315    33.123901    1994.0112    1999.9361     36.27954    28342.084    28156.312    191.73063   -4112.6805    12.214111    4684.4347    160.76117 
 5100000   -6284.4127   -6287.4344    33.110221    2000.1442     1999.931    36.277963     28305.37    28156.303    191.69375   -6205.6929    12.236924    4685.6656    160.87541 
 5105000   -6289.3678    -6287.435    33.097332    1950.7783    1999.9332    36.278566    28070.539    28156.281    191.61363    5258.8589    12.670769    4685.5294    160.27216 
 5110000   -6274.5389   -6287.4126    33.090566    1975.8547    1999.9425    36.275308    28117.025     28156.36    191.57055    4736.1028     12.98652    4685.5655    160.80163 
 5115000   -6290.3222   -6287.4061    33.076785     1993.684      1999.94    36.275563    28131.733    28156.378    191.49024    179.04693    13.461894    4684.3978    160.57208 
 5120000   -6294.7331   -6287.4009    33.063522    1973.4412     1999.938    36.273355     28075.93    28156.403    191.42503    2859.3822    13.404068    4683.4237    160.73691 
 5125000    -6257.603   -6287.4008     33.04885    2059.5052    1999.9356     36.26882    28186.741    28156.405    191.34306    2691.4675    13.698799    4682.4645    161.29611 
 5130000   -6288.7471   -6287.3971    33.035561    2012.3077    1999.9371    36.266412    28064.303    28156.418    191.32263    3048.4524    13.874522    4683.1133    161.06957 
 5135000   -6267.8031   -6287.3936    33.021002    2017.5722    1999.9438    36.263072     28160.78    28156.404    191.27427     2029.048    14.287084    4684.3423    161.52917 
 5140000   -6290.8762   -6287.3796    33.010381    1974.3549    1999.9503    36.263708     28186.28    28156.463      191.252   -1297.6591     13.81418    4685.9167    161.65942 
 5145000   -6277.8257   -6287.3701    32.998151    2041.2597    1999.9558    36.265736    28100.995    28156.501    191.21428     2019.577    13.668034     4685.801    161.69235 
 5150000   -6293.0882   -6287.3602    32.985445    1987.3343    1999.9574    36.264014    28116.936    28156.554    191.14895    2163.5523    13.366888    4684.6118    161.93493 
 5155000   -6318.5812   -6287.3575    32.971186    1924.7421    1999.9473    36.270445    28093.887    28156.584    191.07954    899.66213    13.517856     4683.634    161.98649 
 5160000   -6274.3647   -6287.3479    32.958601    2029.9242    1999.9488    36.269571    28075.955    28156.649    191.02296    5485.5378    13.125858     4682.498    162.12825 
 5165000   -6271.8312   -6287.3416    32.945487     2051.298    1999.9471    36.268763    27969.176    28156.685    190.96954    8962.0253    13.016704    4682.1082      161.981 
 5170000   -6286.1857   -6287.3368    32.932948    1998.1083    1999.9401     36.26729     27976.05    28156.714    190.92867    8210.4524    12.762159     4682.454    162.24355 
 5175000   -6309.1356   -6287.3323    32.919228    1965.5868    1999.9404    36.267873     27913.99    28156.725    190.91543      8497.28     13.17066    4685.6774    162.22966 
 5180000   -6299.1508   -6287.3303    32.906474    2011.4088    1999.9428    36.266256     27890.83    28156.735    190.91848    9449.8905    12.952571    4688.4093    162.29072 
 5185000   -6285.5015   -6287.3269    32.895451    1966.0629    1999.9419    36.267463    28069.887    28156.761    190.87487    5934.8099    12.562482    4687.9429    162.95225 
 5190000    -6283.314   -6287.3277     32.88143    2010.0625    1999.9314    36.271791    28119.733    28156.767    190.79168    2401.0585    12.803868    4686.5561    163.66818 
 5195000   -6290.8904   -6287.3106    32.872208    1944.9991    1999.9355    36.275705    28184.007    28156.848    190.72885    1184.1929    12.578821    4684.7919    163.96547 
 5200000    -6295.233   -6287.3107    32.858214    1996.4221    1999.9287    36.274378    28095.081    28156.841     190.6391    1495.4235    13.060013    4682.7857    163.82449 
 5205000   -6273.1287   -6287.3133    32.844112    2063.6008    1999.9289    36.273472    28040.024    28156.813    190.56401    4128.5682    13.404043    4681.4963    163.73048 
 5210000   -6288.6175   -6287.3128    32.830017    2024.2765    1999.9284    36.273941    27996.333    28156.815     190.5079    6009.4485    13.543006    4681.2913    163.27504 
 5215000   -6284.2428    -6287.302    32.819129    1982.8339    1999.9273    36.269754    28081.739    28156.877    190.46136    5561.5086    13.133272    4680.8596    163.45603 
 5220000   -6303.5958   -6287.3012    32.805523    2000.7683    1999.9147    36.267661     27950.95    28156.905    190.41333       6845.5    13.123712    4680.4936    163.51601 
 5225000   -6298.5388   -6287.3038    32.791739    2008.3586    1999.9118    36.270021    27954.819    28156.896    190.39417    5903.0248    13.537356    4683.3692     163.6453 
 5230000   -6306.5234   -6287.3021    32.780118    1943.5662     1999.904    36.271125    28159.046    28156.917    190.32174   -1186.1671    13.170238    4682.0947    164.83427 
 5235000   -6274.4858   -6287.2889     32.76946    1989.6879     1999.897    36.271731    28167.624     28157.01     190.2609    2114.4636    12.273727    4680.0887    164.96014 
 5240000   -6283.4491   -6287.2849    32.756116    2004.5602    1999.8895    36.271921    28166.797    28157.017     190.1802   -353.39627    12.395816    4678.6033    165.10222 
 5245000    -6279.115    -6287.283    32.741565    1998.4776     1999.892    36.268811    28060.659    28157.013    190.10239    6114.8601    12.494101    4677.8735    165.04317 
 5250000   -6267.2093   -6287.2764    32.728133    2031.6619    1999.8982    36.266863     28056.56    28157.027    190.03462     6132.364    12.584243    4677.1662    165.04094 
 5255000   -6277.5296   -6287.2661     32.71606    2004.2889     1999.897    36.262434     28064.34    28157.073    189.98168    5092.7159    12.500826    4676.6503    165.31329 
 5260000   -6291.2597    -6287.267     32.70217    1997.6205    1999.8934    36.263157    27993.544    28157.037    189.91219    4445.4977    13.047796    4676.0675    165.12125 
 5265000   -6304.6981   -6287.2706    32.688385    1983.2928    1999.8905     36.25991     27899.92     28156.97    189.88497    8106.0186    13.833728    4677.7018    164.45542 
 5270000   -6320.4404   -6287.2808    32.675935    1991.2677    1999.8939    36.261011    27949.441    28156.879    189.90142    1809.9559    14.238492    4681.4035    165.22688 
 5275000   -6296.8457   -6287.2892    32.664409    2034.6716    1999.8916    36.258299    28027.416    28156.834     189.8495    1641.1168    13.367072    4681.1407    165.79801 
 5280000   -6294.4494   -6287.2905    32.651037    2014.8677    1999.8899    36.261684     27952.94    28156.804    189.80741     6283.758    13.711871    4681.7581    165.60162 
 5285000   -6275.5976   -6287.2845    32.638089    2033.5826    1999.8923    36.260761     27978.87    28156.812    189.77808    8106.6611    13.665218    4683.0624    165.81109 
 5290000   -6299.1905   -6287.2667    32.631231    1973.0703    1999.8929    36.259461    27937.719    28156.896    189.80461    8878.6229    13.248448     4685.513    165.84616 
 5295000   -6286.6174   -6287.2536    32.621988    1955.5864    1999.8915    36.256977    28059.662    28156.971    189.78717    6339.6715    12.634092    4685.6613     166.4577 
 5300000   -6309.8634   -6287.2475    32.610565    1986.5322    1999.8904    36.258722    27987.377     28157.01    189.73626    4767.5149    12.277353    4685.1643    166.57778 
 5305000   -6290.8318   -6287.2405    32.599393    1970.2766    1999.8949    36.261998    28063.677    28157.049    189.71335    4614.6492    12.249802    4686.0159    167.27716 
 5310000    -6269.786   -6287.2298    32.587985    2002.8265    1999.8963    36.261353    28074.153    28157.114    189.69567     7539.679    12.276357    4687.1547      167.354 
 5315000   -6261.0498   -6287.2072    32.583241    1987.9177    1999.8956    36.258329    28145.563    28157.249    189.73705    7120.2304    12.006519    4688.4625    167.88672 
 5320000   -6249.9726   -6287.1739    32.589033    2072.6479    1999.9048    36.257516    28164.524    28157.424    189.82323    4318.8339    11.658373     4690.663    168.05127 
 5325000   -6265.7475   -6287.1623    32.577628    2029.6522    1999.9049    36.254284    28149.189    28157.476    189.77122    4053.1151    12.498548    4691.1003    168.01754 
 5330000   -6274.2346   -6287.1584    32.564064    2049.9051    1999.8995    36.256862    28149.834    28157.502    189.68769    880.39518    12.704074    4689.3969    168.25712 
 5335000   -6280.6347   -6287.1374    32.558782    1957.4257    1999.8992    36.258983        28160    28157.608    189.65481    2808.0387    12.185142    4688.1888    168.43473 
 5340000   -6317.5326   -6287.1332    32.545723    1904.0704    1999.8881    36.262613    28098.474    28157.633    189.59553   -518.45235    11.682458    4687.9507    168.09848 
 5345000   -6276.5423   -6287.1264    32.533431    1998.0697    1999.8947    36.261665    28126.527    28157.635    189.59145    2756.3253    11.767832    4690.2953    168.40291 
 5350000   -6276.1621   -6287.1115    32.525103    1988.3914    1999.8982    36.262867     28283.89    28157.701    189.60149   -2100.2802    11.837657    4691.3481    169.21924 
 5355000     -6274.14   -6287.1044    32.513307    1979.5511    1999.8948     36.26398    28302.156    28157.709    189.55604   -3604.0693    12.427475    4691.2927    169.31081 
 5360000   -6279.7838     -6287.09    32.502984    1979.4659    1999.8961    36.261674    28221.432    28157.778    189.50042   -417.22551    12.106592    4690.8581    169.48448 
 5365000   -6282.2688   -6287.0825    32.490327    2004.0166    1999.8953    36.261165    28130.127    28157.824     189.4579    2803.5879    11.790786    4691.6383    169.14748 
 5370000   -6268.6997   -6287.0711    32.479518    2002.4043    1999.8904    36.260236    28146.348    28157.879    189.45588    4401.3494    11.984072    4693.7893    169.60942 
 5375000   -6258.5338   -6287.0501    32.475658    2020.0894    1999.8874    36.257686    28262.073    28157.993     189.4794    1112.7475     11.81234     4694.625    169.99429 
 5380000   -6264.3045   -6287.0284    32.470214    2033.8217    1999.8924    36.260123    28201.626    28158.063    189.42852    1141.8138    12.442623    4694.4226    169.84122 
 5385000   -6274.4782   -6287.0135     32.46007    2008.4843    1999.8894     36.25685    28138.399    28158.137    189.37448    3365.9177    12.144233    4693.5408    169.80763 
 5390000   -6310.0836   -6287.0077    32.447922    1980.5103    1999.8883    36.258466    27982.557    28158.163    189.32093    4152.3594    12.010792    4693.7417    169.19482 
 5395000   -6273.8522   -6287.0199    32.438747    2036.9654    1999.8814    36.259056    28121.276    28158.109    189.29659    2685.0823    12.354165    4693.8499    169.98323 
 5400000   -6306.0514   -6287.0223    32.425055    1953.9621    1999.8827    36.257467     28109.23    28158.107    189.22583    400.88271    12.317525    4692.7374    169.98741 
 5405000   -6316.5064   -6287.0308     32.41315    1924.2483    1999.8752    36.257094    28134.887     28158.07    189.16486   -1761.2296    12.214769    4691.8043    170.20478 
 5410000   -6273.5286   -6287.0374    32.400683    2035.1254    1999.8734    36.256677    28156.004    28158.043    189.11945    224.54895    11.984464    4691.8088    170.59649 
 5415000    -6303.069    -6287.042    32.387918    1967.7619    1999.8758    36.255619    28189.551    28158.007    189.07447   -3070.0275    12.101228    4691.6486    170.85985 
 5420000   -6274.9192   -6287.0354    32.376261    1983.7483    1999.8775    36.255864    28211.389    28158.043    189.03052    727.91243    12.077479    4691.6818     170.7959 
 5425000   -6272.1775   -6287.0248    32.365694    2032.9526    1999.8747     36.25662    28099.678    28158.097     188.9951    3350.0044    11.951103    4693.1692     170.4217 
 5430000   -6284.2001   -6287.0263    32.354111    1976.8172    1999.8651    36.259827    28211.458    28158.072    188.95182   -817.64565    12.470522    4692.6923    171.08039 
 5435000   -6280.2027   -6287.0246    32.341402    2005.1568    1999.8568     36.26174    28203.948    28158.098    188.87829    -151.2289    12.498971      4691.32    171.33324 
 5440000   -6303.6665   -6287.0218    32.328896    1919.3668    1999.8528     36.26264    28259.395    28158.129    188.81508   -3829.0338      12.3297    4690.3303    171.84039 
 5445000   -6266.8762   -6287.0159      32.3164    2011.0414    1999.8483    36.261074    28320.681    28158.168    188.77002   -1838.7947    12.254897    4690.0113    172.27708 
 5450000    -6254.483   -6286.9923    32.312733    2031.9161    1999.8537    36.259755    28266.808     28158.27    188.72515     544.9744    12.445616    4688.8935    172.22736 
 5455000   -6266.2715   -6286.9831    32.300982    2044.4382     1999.856    36.257433    28101.555    28158.306    188.64559    4946.1549    12.846208    4687.2877    171.72302 
 5460000   -6294.7881   -6286.9724    32.289892      1993.99    1999.8574    36.256107     28044.84    28158.361    188.60008     4214.612    12.916292    4687.1656    171.77472 
 5465000   -6297.7736    -6286.956    32.282174    1930.8151    1999.8608    36.251742    28135.727    28158.465    188.58839    3119.9094    12.266408    4686.4885    172.25551 
 5470000   -6270.9868   -6286.9522    32.268965    2062.0598    1999.8531    36.248231    28038.481    28158.505    188.53586    6763.7675    12.582678    4686.7261    171.74779 
 5475000   -6306.3601   -6286.9435     32.25797    1917.9472    1999.8576    36.246082    28074.815    28158.564    188.50301    3704.9704    11.989373    4686.3221    171.84227 
 5480000    -6289.146   -6286.9444    32.245024    2009.5869    1999.8527    36.244545    28126.713    28158.569    188.46401    491.02747    11.922557    4686.4869    172.51701 
 5485000   -6275.2864   -6286.9413    32.233686    2021.8753    1999.8523    36.246797    28168.834      28158.6    188.48303    722.88245    11.291646    4689.4819    172.71285 
 5490000   -6291.6546   -6286.9412    32.221946    1928.8577    1999.8468    36.250251     28212.68    28158.598    188.46637    31.326842    12.202474    4691.0424    173.29245 
 5495000   -6289.2985   -6286.9421    32.208766    2014.5616    1999.8534    36.250347    28149.554    28158.583    188.39163   -1102.4239    12.356747    4689.8136    173.28921 
 5500000    -6292.463   -6286.9441    32.196139    2049.2251    1999.8555    36.251945    28078.648    28158.561    188.31655    402.66592    12.461331    4688.6319    173.10867 
 5505000   -6274.2106   -6286.9592    32.189507    1990.1078    1999.8524    36.252731    28153.886    28158.497    188.27609    3772.2627    12.549588    4688.2761    173.53641 
 5510000   -6277.2705   -6286.9489    32.178607    2002.6925    1999.8568    36.254236    28148.982    28158.546    188.20838    1673.9735    12.240034     4686.783    173.79702 
 5515000    -6270.956   -6286.9482    32.166617    2049.2836    1999.8651    36.257411    28207.834    28158.529    188.15847   -1421.3864    11.998293    4686.5067    174.02426 
 5520000   -6279.5501   -6286.9417    32.156262    1975.4945     1999.868    36.255527    28384.401    28158.567    188.14737   -6425.8079    11.908315    4686.8008    174.82499 
 5525000   -6285.3657   -6286.9413    32.143961    1930.8176    1999.8708    36.259071    28399.666    28158.567    188.15766   -7034.4439    12.188887    4689.5683    175.32406 
 5530000   -6300.3552   -6286.9378    32.131951    1918.0807    1999.8645    36.259448    28260.713    28158.593    188.12542   -3349.8973    11.925724    4691.7232    174.75155 
 5535000   -6295.3524    -6286.942    32.121058    1972.3473    1999.8663    36.261963    28130.546    28158.551    188.05423   -309.20333    12.618188    4690.4595    174.47985 
 5540000   -6304.1835   -6286.9548    32.110644    1947.4329    1999.8601    36.258949    27996.644    28158.485    187.98491    5133.6922    12.812384     4688.859    174.13244 
 5545000   -6285.5244   -6286.9637     32.09883     2025.974    1999.8612    36.257155     27997.19    28158.417     187.9348     5961.065    13.654725    4689.0215    174.32773 
 5550000   -6307.0124   -6286.9602    32.085723    1962.6058    1999.8654    36.256482     28019.81    28158.398    187.94639    2037.9508    14.321311    4693.7484    174.53775 
 5555000   -6285.3656   -6286.9531    32.074403    1978.5992     1999.869    36.253267    28077.462    28158.442     187.9364    5445.6863    14.060483    4695.8177    174.75189 
 5560000   -6276.8671   -6286.9417    32.064117    2005.4379    1999.8753    36.252469    28121.273    28158.512    187.93197     3512.059    13.672166    4697.3733    174.64361 
 5565000   -6262.0047   -6286.9398    32.051179    2062.9763    1999.8764    36.252257    28223.961    28158.525    187.86765    314.27152    13.678803    4697.0356    175.56329 
 5570000   -6288.4289   -6286.9431    32.039562    2027.0875    1999.8799    36.254484    28134.158    28158.514    187.83133    476.43747    13.979788    4696.9453    175.53799 
 5575000   -6284.7256    -6286.942    32.027707    2042.6499    1999.8799    36.251536    28031.991    28158.524     187.8194    3218.9847    13.926258    4697.9747    175.12469 
 5580000   -6285.2819   -6286.9416    32.015336    2062.9041    1999.8801    36.248718    28093.515    28158.532    187.77258     1002.393    13.572533    4698.1981    175.55872 
 5585000    -6316.482   -6286.9417    32.003865    1957.1387    1999.8955     36.25129    27974.843    28158.524    187.71929    4205.4325    13.374132    4697.1773    175.38502 
 5590000   -6294.4953   -6286.9555    31.994808     2032.353     1999.889    36.253773    27925.324    28158.462    187.68543    8214.4267    13.674567    4697.6956    175.42695 
 5595000   -6323.0933   -6286.9606    31.983169    2004.3538     1999.895    36.253463    27927.505    28158.428    187.70148    4015.5051    14.013431    4701.8825    175.46957 
 5600000   -6291.5598   -6286.9697    31.973343    2012.4883    1999.8938    36.255321    27936.388    28158.408    187.67348    8064.0306    13.502715    4702.5187    175.74728 
 5605000   -6294.1165   -6286.9754    31.961943    2065.8897    1999.8911    36.257674    27950.789    28158.398    187.64654    5318.9228    13.262617    4703.2903    175.97541 
 5610000   -6293.7341   -6286.9795    31.949775    2001.9947    1999.8907    36.261006     27973.33    28158.378    187.60654    6466.1383      13.3793      4703.83    176.29717 
 5615000   -6283.6061   -6286.9792    31.937684    2001.2226    1999.8841    36.258557    27966.507    28158.393    187.57347     8686.547    13.164686    4704.1849    176.40741 
 5620000   -6296.4533   -6286.9774     31.92613     1992.744    1999.8828    36.258787    27998.556    28158.406    187.52291    5909.9693    12.923635    4703.8721    176.93616 
 5625000    -6283.215   -6286.9765    31.913814      2067.19    1999.8789    36.255854    27882.663    28158.418    187.49936    10413.856    12.764948    4704.6919    176.76207 
 5630000   -6289.0705   -6286.9826    31.903469     2033.367     1999.879    36.256366    27961.777    28158.403    187.48929     7820.384    12.742036    4706.2888      177.263 
 5635000   -6279.6935   -6286.9808     31.89232    2053.8413    1999.8873    36.258007    27957.257    28158.408    187.45891    8721.2521     12.80686    4707.3342    177.34864 
 5640000   -6285.7858   -6286.9765    31.880274    1992.5598    1999.8774    36.258914    27965.765    28158.449    187.46559    10321.975    13.004475    4710.4739    177.80042 
 5645000   -6256.8238   -6286.9702    31.869248    2016.1938    1999.8699    36.257083    28139.511    28158.494    187.43191    6673.8709    13.543043    4711.9633    178.65812 
 5650000   -6267.9947   -6286.9528    31.862144    1985.8205    1999.8645    36.257369    28184.302    28158.562    187.39837    2612.6421    14.168287    4712.7763    178.69827 
 5655000   -6276.0942   -6286.9272    31.862202    1976.3138    1999.8685    36.254201     28140.35    28158.666    187.42455    3155.3467    14.241338    4714.5247    178.61047 
 5660000   -6291.6014   -6286.9115    31.854247    1934.2147    1999.8578    36.259392    28233.056    28158.748    187.44307   -625.96474    14.415622    4718.0801    179.11621 
 5665000   -6276.4011   -6286.8971    31.848325    2068.4192    1999.8626    36.258877    28094.172    28158.815    187.51836    2923.2105    14.643989    4722.3313    178.62351 
 5670000   -6293.6839   -6286.8951    31.835997    1989.2421     1999.859    36.254523    28095.938    28158.854     187.5072    982.58457    13.692668    4723.5367     178.9552 
 5675000   -6291.0216   -6286.8974    31.824002    1957.9591    1999.8492    36.256497    28070.149    28158.835    187.44509    4365.4694      13.8124    4722.8015    179.07097 
 5680000   -6264.2621   -6286.8824    31.815924    2054.7189    1999.8541    36.260052    28163.555     28158.89     187.3939    1615.5506     13.61696     4722.213    179.58843 
 5685000   -6288.7287   -6286.8758    31.804279    1963.6437    1999.8539    36.261112    28307.823    28158.922    187.32422   -4730.8283    13.533202    4721.2272    180.53792 
 5690000   -6269.5802   -6286.8709    31.792479    2034.8902    1999.8518    36.259445    28237.599    28158.955    187.27326   -2693.5755    13.474305    4720.4187    180.35968 
 5695000   -6282.7741   -6286.8681    31.780946    2010.8426    1999.8494    36.261443    28144.553    28158.975    187.20207    638.09448    13.140069    4718.8484    179.96351 
 5700000   -6314.8533    -6286.871    31.768764    1897.9884    1999.8464    36.260879    28212.244    28158.966    187.12223   -2829.5971     13.19073    4717.0262    180.42024 
 5705000   -6281.8322   -6286.8653    31.756801    2012.4573    1999.8473    36.257992    28286.319    28158.996    187.04765   -3795.1255    13.124312    4715.3948    181.07733 
 5710000   -6286.2532   -6286.8753    31.746693    2006.2895    1999.8409     36.25424    28356.882    28158.965    187.01088   -8264.3504    13.654549    4715.4737    181.55282 
 5715000   -6261.7564   -6286.8701    31.734983    2041.7472      1999.84    36.251596    28338.723    28158.987    186.99021   -5594.5275    13.817616    4716.4299    181.58296 
 5720000   -6268.9775   -6286.8578    31.725475    2010.7159    1999.8491    36.251613    28430.446    28159.032    186.96786   -8817.3655    13.409418    4718.4031     182.2031 
 5725000    -6287.781   -6286.8588    31.714707    2001.8081    1999.8592    36.255822    28341.919    28159.009    186.98662   -8773.5301    13.524902     4721.267    182.12424 
 5730000   -6287.0096    -6286.857    31.702691    1990.6611    1999.8637    36.255381    28214.975    28159.008    186.93272   -2653.3776    12.956722    4721.5097    181.80342 
 5735000   -6307.0825   -6286.8582    31.690219    1931.3188    1999.8664    36.253825    28241.225    28159.011    186.85629   -4767.8345    12.913052    4719.7974    182.08872 
 5740000    -6295.407    -6286.858     31.67869    1976.7082     1999.866    36.253286    28134.737    28158.996    186.78002    699.67463    13.465308    4718.0706    181.69563 
 5745000   -6294.6769   -6286.8565     31.66608    1943.1838    1999.8726    36.251024    28324.817    28158.999    186.70992   -6475.3531     13.61237     4717.229    182.88442 
 5750000   -6283.3116   -6286.8471    31.656157    2018.3917    1999.8714    36.249448    28300.392    28159.043    186.66446   -6188.6728     13.41964    4717.1925    183.06303 
 5755000   -6271.3816    -6286.843    31.644495    1992.4277    1999.8693    36.245742    28287.931    28159.066    186.60646   -2799.2449    13.218156    4716.6021    182.98816 
 5760000   -6289.4714   -6286.8421    31.633054    1996.5829    1999.8619    36.250204    28200.227    28159.068    186.54883   -2112.9412    13.244724    4715.5669    182.88848 
 5765000   -6262.0858   -6286.8446    31.621158    2048.6405    1999.8612    36.247027    28235.924    28159.041    186.48402    -1222.288       13.954    4714.3894    183.42215 
 5770000   -6266.1366   -6286.8398    31.611175    2043.7751    1999.8655    36.247767    28160.359     28159.03     186.4994    1927.6631    14.807478    4716.9186    183.04339 
 5775000   -6305.4323   -6286.8364    31.599602    1924.8727    1999.8645    36.247103    28231.694     28159.05    186.54175   -3734.1515    14.405825    4722.7322     183.5573 
 5780000   -6284.6583   -6286.8344    31.590629    1985.2899    1999.8633    36.247591    28040.992    28159.092    186.51983    6414.1018    13.430175    4722.5608     183.4633 
 5785000   -6277.9988   -6286.8333    31.578865     2022.319    1999.8615    36.245354    27968.731    28159.108    186.48526    9157.2657    13.331085    4722.5771    182.78759 
 5790000   -6286.3332    -6286.823    31.569534    2020.2427    1999.8676    36.243299     28013.77    28159.167    186.48029    6062.0562     13.10653    4723.7757    183.41685 
 5795000   -6290.2748   -6286.8161    31.558057    1958.8899    1999.8656    36.240305    28025.945    28159.196    186.44536    7397.0249    13.383918    4724.5142    183.43056 
 5800000   -6308.6203   -6286.8076    31.550032    1971.2314    1999.8685    36.237588    27937.404     28159.26    186.43294    6983.0316    12.545486    4724.3389    183.28982 
 5805000   -6279.6558   -6286.8047    31.539266    1962.0035    1999.8728    36.236596    28097.474    28159.278    186.40518    6631.3543    12.686553    4724.6339     184.2223 
 5810000   -6296.4145    -6286.798    31.528966    1989.1028    1999.8711    36.239002    28021.738    28159.317    186.35964    5032.9474    12.795343    4724.6511    183.91752 
 5815000   -6275.5324    -6286.792    31.518068    2018.9306    1999.8762    36.238296    27955.286     28159.35    186.33435    11327.636    12.789923     4725.852    183.96505 
 5820000   -6285.4476   -6286.7889    31.507052    2028.5412    1999.8688    36.241544    28023.783     28159.37    186.29809    4834.9575    12.786724     4726.281     184.5705 
 5825000   -6292.5228   -6286.7833    31.495862    1960.0516    1999.8701    36.239071    28132.406    28159.382    186.23343   -176.00806     12.69484    4724.9251    185.08545 
